"Order ID,Order Date, Unit Cost , Price ,Order Qty,Channel,Promotion Name,Product Name,Product Sub Category,Product Category,State,Zone"
"7520,14/07/2014, 183.29 , 259.00 ,12,Store,Adventist Promotion,Simpson LCD20 M210 White,Monitors,Computers,Zamfara,North West"
"7523,01/10/2013, 12.13 , 16.90 ,16,Online,Convention Promotion,Kekule USB Data Link - direct connect adapter E600 Grey,Computers Accessories,Computers,Nasarawa,North Central"
"7653,25/07/2013, 12.96 , 16.90 ,12,Catalog,Adventist Promotion,Kekule USB Data Link - direct connect adapter E600 Grey,Computers Accessories,Computers,Ebonyi,South East"
"733,05/07/2012, 14.70 , 16.90 ,6,Store,Adventist Promotion,Kekule USB Data Link - direct connect adapter E600 Grey,Computers Accessories,Computers,Cross River,South South"
"1294,06/09/2013, 4.24 , 16.90 ,10,Store,No Discount,Kekule USB Data Link - direct connect adapter E600 Grey,Computers Accessories,Computers,Benue,North Central"
"7524,22/01/2012, 40.81 , 432.00 ,9,Online,Deeper Promotion,Fabrikam Budget Moviemaker 1/2'' 3mm E300 Grey,Camcorders,Cameras and camcorders ,Ebonyi,South East"
"307,10/06/2013, 110.38 , 432.00 ,10,Store,No Discount,Fabrikam Budget Moviemaker 1/2'' 3mm E300 Grey,Camcorders,Cameras and camcorders ,Oyo,South West"
"723,25/07/2013, 347.56 , 432.00 ,9,Store,August Promotion,Fabrikam Budget Moviemaker 1/2'' 3mm E300 Grey,Camcorders,Cameras and camcorders ,Zamfara,North West"
"7526,15/09/2012, 194.93 , 427.00 ,10,Store,No Discount,A. Datum SLR Camera X142 Orange,Digital SLR Cameras,Cameras and camcorders ,Edo,South South"
"626,18/08/2013, 45.51 , 427.00 ,18,Online,August Promotion,A. Datum SLR Camera X142 Orange,Digital SLR Cameras,Cameras and camcorders ,Nasarawa,North Central"
"1434,30/10/2013, 217.07 , 366.00 ,8,Store,Convention Promotion,Fabrikam Laptop12 M2000 White,Laptops,Computers,Imo,South East"
"759,30/09/2013, 304.02 , 699.00 ,10,Store,No Discount,Fabrikam Laptop15 M5000 White,Laptops,Computers,Zamfara,North West"
"7528,23/02/2013, 9.35 , 15.90 ,9,Store,Deeper Promotion,Kekule USB Wave Multi-media Keyboard E280 Black,Computers Accessories,Computers,Akwa Ibom,South South"
"32,30/11/2012, 432.32 , 659.00 ,8,Store,Convention Promotion,Fabrikam Laptop15.4 M5400 White,Laptops,Computers,Edo,South South"
"7529,17/02/2013, 5.79 , 22.89 ,12,Store,New Year Promotion,Kekule DVD 60 DVD Storage Binder L20 Silver,Movie DVD,""Music, Movies and Audio Books"",Jigawa,North West"
"1276,30/01/2014, 6.39 , 22.89 ,9,Store,Hammartan Promotion,Kekule DVD 60 DVD Storage Binder L20 Silver,Movie DVD,""Music, Movies and Audio Books"",Ondo,South West"
"276,29/09/2013, 108.17 , 586.00 ,20,Reseller,No Discount,Fabrikam Laptop14.1 M4100 White,Laptops,Computers,Kwara,North Central"
"278,08/08/2013, 128.50 , 586.00 ,12,Store,Adventist Promotion,Fabrikam Laptop14.1 M4100 White,Laptops,Computers,Anambra,South East"
"1248,13/09/2013, 125.89 , 586.00 ,10,Store,No Discount,Fabrikam Laptop14.1 M4100 White,Laptops,Computers,Kaduna,North West"
"7530,02/04/2012, 157.98 , 188.50 ,20,Store,No Discount,A. Datum Advanced Digital Camera M300 Green,Digital Cameras,Cameras and camcorders ,Edo,South South"
"1521,03/10/2013, 397.50 , 758.00 ,16,Reseller,Convention Promotion,Fabrikam Laptop15.4W M5480 White,Laptops,Computers,Ogun,South West"
"7531,03/04/2014, 239.22 , 334.00 ,9,Store,Hammartan Promotion,Fabrikam SLR Camera M147 Silver,Digital SLR Cameras,Cameras and camcorders ,Bauchi,North East"
"1130,18/09/2012, 142.08 , 334.00 ,10,Store,No Discount,Fabrikam SLR Camera M147 Silver,Digital SLR Cameras,Cameras and camcorders ,Kaduna,North West"
"1255,03/02/2012, 229.32 , 334.00 ,9,Store,Deeper Promotion,Fabrikam SLR Camera M147 Silver,Digital SLR Cameras,Cameras and camcorders ,Zamfara,North West"
"1288,23/02/2012, 159.42 , 334.00 ,9,Store,Deeper Promotion,Fabrikam SLR Camera M147 Silver,Digital SLR Cameras,Cameras and camcorders ,Ebonyi,South East"
"7533,26/06/2012, 115.91 , 139.00 ,6,Catalog,Adventist Promotion,Proseware Screen 85in E1010 Black,Projectors & Screens,Computers,Ebonyi,South East"
"7535,09/11/2012, 124.75 , 219.00 ,13,Reseller,Winners Promotion,Kekule DVD Recorder L240 Gold,Movie DVD,""Music, Movies and Audio Books"",Delta,South South"
"7536,16/03/2013, 471.74 , 980.00 ,10,Store,No Discount,Fabrikam Trendsetter 2/3'' 17mm X100 White,Camcorders,Cameras and camcorders ,Kaduna,North West"
"706,17/01/2012, 176.69 , 980.00 ,9,Reseller,Hammartan Promotion,Fabrikam Trendsetter 2/3'' 17mm X100 White,Camcorders,Cameras and camcorders ,Kwara,North Central"
"1315,09/09/2012, 474.07 , 980.00 ,10,Store,No Discount,Fabrikam Trendsetter 2/3'' 17mm X100 White,Camcorders,Cameras and camcorders ,Zamfara,North West"
"7537,14/07/2014, 1.04 , 4.74 ,960,Catalog,Adventist Promotion,Kekule Rubberized Snap-On Cover Hard Case Cell Phone Protector E160 Silver,Cell phones Accessories,Cell phones,Ebonyi,South East"
"1072,07/03/2012, 385.19 , 384.90 ,10,Online,No Discount,Fabrikam Laptop10.1 M0101 Silver,Laptops,Computers,Ebonyi,South East"
"7539,22/12/2012, 204.46 , 368.00 ,9,Reseller,Deeper Promotion,Fabrikam Laptop12 M2002 Red,Laptops,Computers,Delta,South South"
"737,03/04/2014, 149.17 , 382.95 ,10,Store,No Discount,Fabrikam Laptop12 M2001 Silver,Laptops,Computers,Edo,South South"
"1414,11/04/2014, 192.41 , 382.95 ,10,Store,No Discount,Fabrikam Laptop12 M2001 Silver,Laptops,Computers,Rivers,South South"
"7540,17/01/2014, 2.20 , 196.90 ,9,Store,Deeper Promotion,A. Datum SLR-like Digital Camera M400 Pink,Digital Cameras,Cameras and camcorders ,Edo,South South"
"1637,19/10/2013, 45.50 , 196.90 ,13,Store,Winners Promotion,A. Datum SLR-like Digital Camera M400 Pink,Digital Cameras,Cameras and camcorders ,Zamfara,North West"
"7541,26/05/2012, 238.21 , 860.00 ,20,Online,No Discount,Fabrikam Business Videographer 1/3'' 8.5mm M380 Black,Camcorders,Cameras and camcorders ,Nasarawa,North Central"
"1605,29/09/2012, 283.35 , 456.90 ,10,Store,No Discount,Fabrikam Laptop14.1W M4180 Red,Laptops,Computers,Edo,South South"
"7542,21/04/2014, 16.69 , 102.00 ,24,Store,Easter Promotion,SV 80GB USB2.0 Portable Hard Disk E500 Silver,Computers Accessories,Computers,Kebbi,North West"
"7601,22/11/2012, 132.91 , 330.00 ,8,Reseller,Convention Promotion,Fabrikam Laptop14.1 E4101 Red,Laptops,Computers,Ogun,South West"
"7544,10/06/2014, 20.53 , 199.00 ,20,Reseller,No Discount,The Phone Company Finger Touch Screen Phones M30 Black,Touch Screen Phones ,Cell phones,Ogun,South West"
"148,26/05/2013, 118.76 , 199.00 ,12,Online,Easter Promotion,The Phone Company Finger Touch Screen Phones M30 Black,Touch Screen Phones ,Cell phones,Kwara,North Central"
"7546,26/11/2013, 32.94 , 39.90 ,13,Online,Xmas Holiday Promotion,Kekule Dual USB Power Adapter - power adapter E300 White,Computers Accessories,Computers,Kwara,North Central"
"1055,16/10/2012, 3.09 , 39.90 ,4,Store,Convention Promotion,Kekule Dual USB Power Adapter - power adapter E300 White,Computers Accessories,Computers,Sokoto,North West"
"7547,14/01/2012, 19.33 , 33.99 ,4,Store,Deeper Promotion,SV 512MB Laptop memory E800 Black,Computers Accessories,Computers,Ebonyi,South East"
"95,11/01/2013, 26.00 , 33.99 ,9,Store,Deeper Promotion,SV 512MB Laptop memory E800 Black,Computers Accessories,Computers,Delta,South South"
"1413,23/04/2014, 211.42 , 380.00 ,10,Store,No Discount,Fabrikam Laptop13.3 M3000 Red,Laptops,Computers,Delta,South South"
"7551,20/11/2012, 45.51 , 293.00 ,13,Reseller,Xmas Holiday Promotion,Kekule Touch Screen Phones SAW/On-wall M806 Black,Touch Screen Phones ,Cell phones,Kwara,North Central"
"524,03/05/2012, 245.81 , 293.00 ,10,Store,No Discount,Kekule Touch Screen Phones SAW/On-wall M806 Black,Touch Screen Phones ,Cell phones,Adamawa,North East"
"1145,30/11/2013, 158.19 , 293.00 ,13,Store,Xmas Holiday Promotion,Kekule Touch Screen Phones SAW/On-wall M806 Black,Touch Screen Phones ,Cell phones,Akwa Ibom,South South"
"7552,18/05/2013, 9.02 , 49.00 ,10,Online,No Discount,Proseware CRT15 E10 White,Monitors,Computers,Nasarawa,North Central"
"315,26/12/2011, 38.66 , 49.00 ,4,Store,Deeper Promotion,Proseware CRT15 E10 White,Monitors,Computers,Benue,North Central"
"453,24/08/2013, 5.33 , 49.00 ,9,Store,August Promotion,Proseware CRT15 E10 White,Monitors,Computers,Kwara,North Central"
"876,26/12/2011, 2.45 , 49.00 ,16,Online,Deeper Promotion,Proseware CRT15 E10 White,Monitors,Computers,Ebonyi,South East"
"1511,23/09/2014, 639.24 , 758.00 ,10,Catalog,No Discount,Simpson Laptop15.4W M1548 Black,Laptops,Computers,Ebonyi,South East"
"1679,14/11/2014, 225.09 , 758.00 ,13,Store,Winners Promotion,Simpson Laptop15.4W M1548 Black,Laptops,Computers,Zamfara,North West"
"7556,02/06/2012, 3.37 , 4.74 ,120,Store,Easter Promotion,Kekule Rubberized Snap-On Cover Hard Case Cell Phone Protector E160 Pink,Cell phones Accessories,Cell phones,Katsina,North West"
"853,03/06/2012, 2.17 , 4.74 ,120,Reseller,Easter Promotion,Kekule Rubberized Snap-On Cover Hard Case Cell Phone Protector E160 Pink,Cell phones Accessories,Cell phones,Kwara,North Central"
"860,22/09/2012, 4.04 , 4.74 ,100,Store,No Discount,Kekule Rubberized Snap-On Cover Hard Case Cell Phone Protector E160 Pink,Cell phones Accessories,Cell phones,Akwa Ibom,South South"
"478,24/12/2013, 390.80 ,"" 1,299.00 "",18,Store,Deeper Promotion,Simpson Laptop19W X1980 White,Laptops,Computers,Delta,South South"
"1235,24/09/2014, 304.50 , 382.95 ,10,Store,No Discount,Simpson Laptop12 M1201 White,Laptops,Computers,Osun,South West"
"345,22/06/2014, 147.08 , 599.00 ,12,Online,No Discount,Simpson Laptop16 M1601 White,Laptops,Computers,Kwara,North Central"
"814,04/01/2013, 42.02 , 599.00 ,8,Store,Convention Promotion,Simpson Laptop16 M1601 White,Laptops,Computers,Abia,South East"
"886,28/03/2014, 48.56 , 599.00 ,18,Reseller,Hammartan Promotion,Simpson Laptop16 M1601 White,Laptops,Computers,Kwara,North Central"
"1364,22/03/2012, 369.44 , 599.00 ,18,Store,Hammartan Promotion,Simpson Laptop16 M1601 White,Laptops,Computers,Edo,South South"
"7563,22/10/2013, 98.55 , 200.00 ,13,Online,Winners Promotion,A. Datum Rangefinder Digital Camera X200 Grey,Digital Cameras,Cameras and camcorders ,Ebonyi,South East"
"7564,05/02/2014, 588.83 , 860.00 ,9,Store,Deeper Promotion,Fabrikam Business Videographer 1/3'' 8.5mm M380 Grey,Camcorders,Cameras and camcorders ,FCT,Federal Capital Territory"
"430,09/08/2014, 304.28 , 326.00 ,24,Store,Adventist Promotion,Simpson Laptop8.9 E0890 White,Laptops,Computers,Cross River,South South"
"1212,24/11/2014, 325.29 ,"" 1,299.00 "",6,Store,Winners Promotion,Simpson Laptop19W X1980 Silver,Laptops,Computers,Ebonyi,South East"
"7567,31/07/2013, 79.77 , 299.00 ,9,Store,August Promotion,WWI Screen 113in M1610 Silver,Projectors & Screens,Computers,Ekiti,South West"
"7686,03/12/2013, 3.61 , 299.00 ,8,Reseller,Convention Promotion,WWI Screen 113in M1610 Silver,Projectors & Screens,Computers,Ogun,South West"
"7572,07/06/2012, 97.35 , 179.99 ,12,Store,Adventist Promotion,Kekule DVD 12-Inch Player Portable M400 Black,Movie DVD,""Music, Movies and Audio Books"",Ebonyi,South East"
"985,06/02/2013, 261.72 , 758.00 ,9,Store,Deeper Promotion,Simpson Laptop15.4W M1548 Silver,Laptops,Computers,Edo,South South"
"1078,23/02/2014, 292.90 , 758.00 ,18,Store,Deeper Promotion,Simpson Laptop15.4W M1548 Silver,Laptops,Computers,Edo,South South"
"1099,31/12/2012, 310.65 , 758.00 ,18,Online,Deeper Promotion,Simpson Laptop15.4W M1548 Silver,Laptops,Computers,Ebonyi,South East"
"7574,04/10/2012,"" 1,424.46 "","" 2,499.00 "",10,Store,No Discount,Proseware Projector 1080p DLP86 Black,Projectors & Screens,Computers,Edo,South South"
"1524,28/09/2012, 57.52 , 229.00 ,10,Store,No Discount,WWI Projector 480p LCD12 Black,Projectors & Screens,Computers,Ondo,South West"
"7577,28/11/2014, 33.92 , 129.00 ,26,Store,Xmas Holiday Promotion,A. Datum Compact Digital Camera M200 Pink,Digital Cameras,Cameras and camcorders ,Delta,South South"
"1265,09/12/2011, 8.03 , 129.00 ,4,Store,Convention Promotion,A. Datum Compact Digital Camera M200 Pink,Digital Cameras,Cameras and camcorders ,Jigawa,North West"
"1565,23/10/2012, 86.32 , 129.00 ,6,Store,Winners Promotion,A. Datum Compact Digital Camera M200 Pink,Digital Cameras,Cameras and camcorders ,Ebonyi,South East"
"1006,30/12/2013, 321.44 , 499.00 ,9,Store,Deeper Promotion,WWI Projector 480p DLP12 Black,Projectors & Screens,Computers,Osun,South West"
"1409,10/10/2013, 97.20 , 299.00 ,13,Store,Winners Promotion,WWI Screen 113in M1610 Black,Projectors & Screens,Computers,Akwa Ibom,South South"
"7582,07/12/2013, 23.69 , 39.90 ,26,Online,Xmas Holiday Promotion,Kekule Laptop Cooling Hub notebook fan with 4 ports USB hub M200 Gold,Computers Accessories,Computers,Kwara,North Central"
"7584,01/11/2012, 59.44 , 129.00 ,12,Online,Winners Promotion,The Phone Company Smart phones without camera E100 Grey,Smart phones & PDAs ,Cell phones,Ebonyi,South East"
"7719,21/12/2011, 65.52 , 129.00 ,4,Store,Deeper Promotion,The Phone Company Smart phones without camera E100 Grey,Smart phones & PDAs ,Cell phones,Borno,North East"
"1203,25/09/2012, 54.91 , 129.00 ,5,Catalog,No Discount,The Phone Company Smart phones without camera E100 Grey,Smart phones & PDAs ,Cell phones,Ebonyi,South East"
"425,28/02/2014, 155.00 , 190.00 ,18,Reseller,Deeper Promotion,WWI Screen 100in M1609 Black,Projectors & Screens,Computers,Delta,South South"
"1010,30/05/2014, 98.91 , 190.00 ,24,Store,Easter Promotion,WWI Screen 100in M1609 Black,Projectors & Screens,Computers,Delta,South South"
"1494,04/01/2013, 100.95 , 190.00 ,8,Store,Convention Promotion,WWI Screen 100in M1609 Black,Projectors & Screens,Computers,Jigawa,North West"
"1648,28/03/2013, 109.14 , 190.00 ,10,Store,No Discount,WWI Screen 100in M1609 Black,Projectors & Screens,Computers,Ebonyi,South East"
"7588,05/05/2012, 37.01 , 219.95 ,15,Catalog,No Discount,WWI Desktop PC1.60 E1600 Red,Desktops,Computers,Ebonyi,South East"
"966,16/12/2011, 76.71 , 219.95 ,12,Store,Deeper Promotion,WWI Desktop PC1.60 E1600 Red,Desktops,Computers,Edo,South South"
"172,13/07/2012, 22.04 , 139.00 ,5,Store,No Discount,WWI Screen 85in E1010 Black,Projectors & Screens,Computers,Ondo,South West"
"727,23/11/2012, 83.15 , 139.00 ,6,Store,Xmas Holiday Promotion,WWI Screen 85in E1010 Black,Projectors & Screens,Computers,Imo,South East"
"113,15/09/2013, 601.42 ,"" 2,295.00 "",10,Store,No Discount,WWI Projector 1080p LCD86 White,Projectors & Screens,Computers,Delta,South South"
"7590,06/10/2012, 84.67 , 99.00 ,6,Store,Xmas Holiday Promotion,Simpson LCD17 E200 White,Monitors,Computers,Ondo,South West"
"7591,27/04/2013, 80.56 , 109.99 ,10,Store,No Discount,Kekule DVD 7-Inch Player Portable E200 Black,Movie DVD,""Music, Movies and Audio Books"",Akwa Ibom,South South"
"1613,17/09/2014, 2.70 , 109.99 ,20,Store,No Discount,Kekule DVD 7-Inch Player Portable E200 Black,Movie DVD,""Music, Movies and Audio Books"",Delta,South South"
"7595,11/03/2014, 17.69 , 22.99 ,10,Store,No Discount,Kekule Multi-line phones M30 White,Home & Office Phones,Cell phones,Edo,South South"
"1752,23/05/2012, 758.11 , 999.00 ,30,Catalog,No Discount,WWI Projector 720p DLP56 White,Projectors & Screens,Computers,Ebonyi,South East"
"7596,22/01/2013, 578.88 , 699.00 ,18,Catalog,Deeper Promotion,Kekule Projector 720p M620 White,Projectors & Screens,Computers,Ebonyi,South East"
"7665,12/01/2013, 420.61 , 699.00 ,27,Catalog,Deeper Promotion,Kekule Projector 720p M620 White,Projectors & Screens,Computers,Ebonyi,South East"
"36,19/03/2013, 80.55 , 699.00 ,10,Online,No Discount,Kekule Projector 720p M620 White,Projectors & Screens,Computers,Ebonyi,South East"
"375,12/08/2013, 42.65 , 699.00 ,18,Online,August Promotion,Kekule Projector 720p M620 White,Projectors & Screens,Computers,Nasarawa,North Central"
"449,06/06/2012, 391.74 , 699.00 ,12,Store,Adventist Promotion,Kekule Projector 720p M620 White,Projectors & Screens,Computers,Ebonyi,South East"
"573,30/12/2013, 6.14 , 229.00 ,13,Online,Xmas Holiday Promotion,WWI Projector 480p LCD12 White,Projectors & Screens,Computers,Kwara,North Central"
"44,14/01/2013, 190.25 , 251.00 ,9,Online,Hammartan Promotion,WWI Screen 106in M1609 White,Projectors & Screens,Computers,Kwara,North Central"
"7606,11/12/2011, 22.54 , 229.00 ,9,Store,Deeper Promotion,Kekule Projector 480p M480 Silver,Projectors & Screens,Computers,Kaduna,North West"
"422,25/03/2014, 70.39 , 229.00 ,12,Store,New Year Promotion,Kekule Projector 480p M480 Silver,Projectors & Screens,Computers,Kwara,North Central"
"1217,01/10/2012, 197.62 , 229.00 ,10,Store,No Discount,Kekule Projector 480p M480 Silver,Projectors & Screens,Computers,Borno,North East"
"7607,22/02/2013, 217.50 , 280.00 ,9,Store,Deeper Promotion,The Phone Company PDA Palm 3.5 inch M810 Black,Smart phones & PDAs ,Cell phones,Ebonyi,South East"
"884,06/04/2013, 8.21 , 280.00 ,12,Store,Easter Promotion,The Phone Company PDA Palm 3.5 inch M810 Black,Smart phones & PDAs ,Cell phones,Jigawa,North West"
"1066,16/10/2014, 6.18 , 20.96 ,26,Store,Xmas Holiday Promotion,Kekule Wireless Laser Mouse E50 Grey,Computers Accessories,Computers,Katsina,North West"
"7613,20/02/2012, 30.00 , 35.99 ,9,Store,Deeper Promotion,Kekule Expandable 3-Handset Cordless Phone System M204 Black,Home & Office Phones,Cell phones,Anambra,South East"
"7614,02/01/2013, 96.81 , 290.00 ,9,Store,Deeper Promotion,The Phone Company Pen Touch Screen Phones M320 Gold,Touch Screen Phones ,Cell phones,Zamfara,North West"
"1202,14/03/2012, 207.13 , 290.00 ,10,Online,No Discount,The Phone Company Pen Touch Screen Phones M320 Gold,Touch Screen Phones ,Cell phones,Ebonyi,South East"
"7617,01/06/2012, 10.27 , 184.50 ,10,Store,No Discount,A. Datum Consumer Digital Camera M300 Black,Digital Cameras,Cameras and camcorders ,Cross River,South South"
"310,12/07/2014, 139.85 , 184.50 ,12,Online,Adventist Promotion,A. Datum Consumer Digital Camera M300 Black,Digital Cameras,Cameras and camcorders ,Ebonyi,South East"
"7620,17/11/2014, 132.05 , 258.00 ,13,Online,Winners Promotion,The Phone Company Touch Screen Phones 5-Wire/On-wall M508 Grey,Touch Screen Phones ,Cell phones,Ebonyi,South East"
"59,13/04/2014, 2.81 , 258.00 ,20,Catalog,No Discount,The Phone Company Touch Screen Phones 5-Wire/On-wall M508 Grey,Touch Screen Phones ,Cell phones,Ebonyi,South East"
"1190,25/03/2013, 7.65 , 13.00 ,9,Store,Hammartan Promotion,Kekule Optical Wheel OEM PS/2 Mouse E60 Grey,Computers Accessories,Computers,Kano,North West"
"7621,06/12/2011, 69.35 , 179.99 ,9,Store,Deeper Promotion,SV DVD 12-Inch Player Portable M400 Silver,Movie DVD,""Music, Movies and Audio Books"",Borno,North East"
"622,15/06/2012, 114.82 , 179.99 ,12,Store,No Discount,SV DVD 12-Inch Player Portable M400 Silver,Movie DVD,""Music, Movies and Audio Books"",Oyo,South West"
"545,19/08/2013, 4.45 , 13.00 ,12,Store,Adventist Promotion,Kekule Optical Wheel OEM PS/2 Mouse E60 Black,Computers Accessories,Computers,Anambra,South East"
"1122,01/01/2014, 7.15 , 13.00 ,26,Online,Xmas Holiday Promotion,Kekule Optical Wheel OEM PS/2 Mouse E60 Black,Computers Accessories,Computers,Kwara,North Central"
"7622,25/12/2011, 27.41 , 436.20 ,9,Reseller,Deeper Promotion,""Fabrikam SLR Camera 35"""" X358 Silver"",Digital SLR Cameras,Cameras and camcorders ,Delta,South South"
"369,18/09/2012, 247.03 , 436.20 ,20,Catalog,No Discount,""Fabrikam SLR Camera 35"""" X358 Silver"",Digital SLR Cameras,Cameras and camcorders ,Ebonyi,South East"
"7623,22/09/2014, 228.16 , 699.00 ,10,Online,No Discount,WWI Laptop15 M0150 White,Laptops,Computers,Kwara,North Central"
